original filename,compressed name,Window Length,Window Overlap,RMS Error,Input Size,Compress File Size,Compression Ratio,FilterBank Num SubBands ,FilterBank Length,Adaptive Byte Buff,Adaptive Huffman,Model f1,Model f2,Comp IO Time (ms),Decomp IO Time (ms),Comp Filter Bank Time (ms),Decomp Filter Bank Time (ms),Comp MDCT Time (ms),Decomp MDCT Time (ms),Comp Byte Bufferizer (ms),Decomp Byte Bufferizer (ms),Comp Huffman Time (ms),Decomp Huffman Time (ms),Comp Serialize Time (ms),Decomp Serialize Time (ms),Total Compression time (ms), Total Decompression time (ms),
hi_low_synth.wav,hi_low_synth.jet,256,0,0.088921905,2479268,2503780,1.0098867,2,2048,true,true,0.0,0.0,0.18021,336.519165,89.333409,42.509158,0.0,0.0,68.210138,72.159073,182.667067,55.903601,4.828858,164.606169,345.228738,336.520977,
hi_low_synth.wav,hi_low_synth.jet,256,0,0.088921905,2479268,2503780,1.0098867,2,2048,true,true,0.0,15000.0,0.184739,335.703539,89.452945,41.072304,0.0,0.0,66.223294,71.724696,182.599753,56.702021,4.915793,164.647523,343.378636,335.705653,
hi_low_synth.wav,hi_low_synth.jet,256,0,0.08896736,2479268,1854902,0.7481652,2,2048,true,true,100.0,12500.0,0.21432,290.801233,91.833113,41.626217,0.0,0.0,59.439892,74.573955,133.420088,50.331865,4.539977,123.423082,289.449504,290.803346,
hi_low_synth.wav,hi_low_synth.jet,256,0,0.08900224,2479268,1179041,0.47556013,2,2048,true,true,200.0,10000.0,0.183531,244.558064,89.803405,41.072002,0.0,0.0,68.279566,75.368148,85.361532,50.482796,4.303017,77.051924,247.933163,244.559876,
hi_low_synth.wav,hi_low_synth.jet,256,0,0.08900224,2479268,1179041,0.47556013,2,2048,true,true,300.0,8000.0,0.206473,246.25633,89.008002,41.163465,0.0,0.0,58.316973,72.693064,85.300858,55.358139,4.190725,76.469938,237.025143,246.25784,
hi_low_synth.wav,hi_low_synth.jet,512,0,0.04382242,2479268,2461161,0.99269664,2,2048,true,true,0.0,0.0,0.178702,403.000248,157.207575,40.210493,0.0,0.0,68.061623,139.984641,178.126487,60.562511,4.82433,160.96664,408.400527,403.00206,
hi_low_synth.wav,hi_low_synth.jet,512,0,0.04382242,2479268,2461161,0.99269664,2,2048,true,true,0.0,15000.0,0.204963,403.153895,156.118766,44.033552,0.0,0.0,61.143893,138.84844,177.841833,55.686261,4.867495,163.309076,400.179064,403.156008,
hi_low_synth.wav,hi_low_synth.jet,512,0,0.043932486,2479268,1812272,0.7309706,2,2048,true,true,100.0,12500.0,0.197718,352.89327,155.975383,40.387082,0.0,0.0,64.353572,140.548818,128.669111,54.556398,4.617555,116.560593,353.815453,352.89508,
hi_low_synth.wav,hi_low_synth.jet,512,0,0.044045866,2479268,1128568,0.4552021,2,2048,true,true,200.0,10000.0,0.192285,302.426775,156.594196,39.802378,0.0,0.0,55.832361,139.934533,82.784854,50.540148,4.268001,71.440344,299.67381,302.428284,
hi_low_synth.wav,hi_low_synth.jet,512,0,0.044045866,2479268,1128568,0.4552021,2,2048,true,true,300.0,8000.0,0.178701,308.124084,156.437833,39.950592,0.0,0.0,60.420032,139.343792,79.548912,54.958174,4.042814,73.325159,300.630103,308.125895,
hi_low_synth.wav,hi_low_synth.jet,1024,0,0.037417553,2479268,2437427,0.98312366,2,2048,true,true,0.0,0.0,0.178399,534.243321,294.537961,39.895351,0.0,0.0,65.112449,276.651538,174.555179,57.663445,4.932999,158.619376,539.326646,534.245434,
